as_of,index_name,code
2024-12-31,zz500,000155
2024-12-31,zz500,000400
2024-12-31,zz500,000401
2024-12-31,zz500,000403
2024-12-31,zz500,000423
2024-12-31,zz500,000426
2024-12-31,zz500,000513
2024-12-31,zz500,000519
2024-12-31,zz500,000537
2024-12-31,zz500,000539
2024-12-31,zz500,000559
2024-12-31,zz500,000563
2024-12-31,zz500,000591
2024-12-31,zz500,000598
2024-12-31,zz500,000623
2024-12-31,zz500,000629
2024-12-31,zz500,000636
2024-12-31,zz500,000683
2024-12-31,zz500,000703
2024-12-31,zz500,000709
2024-12-31,zz500,000723
2024-12-31,zz500,000728
2024-12-31,zz500,000729
2024-12-31,zz500,000733
2024-12-31,zz500,000738
2024-12-31,zz500,000739
2024-12-31,zz500,000750
2024-12-31,zz500,000778
2024-12-31,zz500,000783
2024-12-31,zz500,000785
2024-12-31,zz500,000818
2024-12-31,zz500,000825
2024-12-31,zz500,000830
2024-12-31,zz500,000831
2024-12-31,zz500,000878
2024-12-31,zz500,000883
2024-12-31,zz500,000887
2024-12-31,zz500,000893
2024-12-31,zz500,000898
2024-12-31,zz500,000921
2024-12-31,zz500,000932
2024-12-31,zz500,000937
2024-12-31,zz500,000958
2024-12-31,zz500,000959
2024-12-31,zz500,000960
2024-12-31,zz500,000967
2024-12-31,zz500,000987
2024-12-31,zz500,000988
2024-12-31,zz500,000997
2024-12-31,zz500,000998
2024-12-31,zz500,001203
2024-12-31,zz500,001227
2024-12-31,zz500,001286
2024-12-31,zz500,002008
2024-12-31,zz500,002019
2024-12-31,zz500,002025
2024-12-31,zz500,002044
2024-12-31,zz500,002056
2024-12-31,zz500,002064
2024-12-31,zz500,002065
2024-12-31,zz500,002078
2024-12-31,zz500,002080
2024-12-31,zz500,002085
2024-12-31,zz500,002120
2024-12-31,zz500,002128
2024-12-31,zz500,002138
2024-12-31,zz500,002152
2024-12-31,zz500,002153
2024-12-31,zz500,002155
2024-12-31,zz500,002156
2024-12-31,zz500,002185
2024-12-31,zz500,002195
2024-12-31,zz500,002202
2024-12-31,zz500,002203
2024-12-31,zz500,002223
2024-12-31,zz500,002240
2024-12-31,zz500,002244
2024-12-31,zz500,002261
2024-12-31,zz500,002262
2024-12-31,zz500,002266
2024-12-31,zz500,002268
2024-12-31,zz500,002273
2024-12-31,zz500,002281
2024-12-31,zz500,002294
2024-12-31,zz500,002299
2024-12-31,zz500,002318
2024-12-31,zz500,002340
2024-12-31,zz500,002353
2024-12-31,zz500,002368
2024-12-31,zz500,002372
2024-12-31,zz500,002373
2024-12-31,zz500,002384
2024-12-31,zz500,002385
2024-12-31,zz500,002407
2024-12-31,zz500,002408
2024-12-31,zz500,002409
2024-12-31,zz500,002410
2024-12-31,zz500,002414
2024-12-31,zz500,002423
2024-12-31,zz500,002429
2024-12-31,zz500,002430
2024-12-31,zz500,002432
2024-12-31,zz500,002436
2024-12-31,zz500,002439
2024-12-31,zz500,002444
2024-12-31,zz500,002465
2024-12-31,zz500,002472
2024-12-31,zz500,002487
2024-12-31,zz500,002500
2024-12-31,zz500,002507
2024-12-31,zz500,002508
2024-12-31,zz500,002517
2024-12-31,zz500,002531
2024-12-31,zz500,002532
2024-12-31,zz500,002557
2024-12-31,zz500,002558
2024-12-31,zz500,002563
2024-12-31,zz500,002568
2024-12-31,zz500,002572
2024-12-31,zz500,002595
2024-12-31,zz500,002603
2024-12-31,zz500,002607
2024-12-31,zz500,002608
2024-12-31,zz500,002624
2024-12-31,zz500,002625
2024-12-31,zz500,002653
2024-12-31,zz500,002670
2024-12-31,zz500,002673
2024-12-31,zz500,002683
2024-12-31,zz500,002690
2024-12-31,zz500,002738
2024-12-31,zz500,002739
2024-12-31,zz500,002756
2024-12-31,zz500,002797
2024-12-31,zz500,002821
2024-12-31,zz500,002831
2024-12-31,zz500,002841
2024-12-31,zz500,002850
2024-12-31,zz500,002867
2024-12-31,zz500,002926
2024-12-31,zz500,002939
2024-12-31,zz500,002945
2024-12-31,zz500,002958
2024-12-31,zz500,002966
2024-12-31,zz500,002984
2024-12-31,zz500,003022
2024-12-31,zz500,003031
2024-12-31,zz500,003035
2024-12-31,zz500,300001
2024-12-31,zz500,300002
2024-12-31,zz500,300003
2024-12-31,zz500,300009
2024-12-31,zz500,300012
2024-12-31,zz500,300017
2024-12-31,zz500,300024
2024-12-31,zz500,300037
2024-12-31,zz500,300054
2024-12-31,zz500,300058
2024-12-31,zz500,300070
2024-12-31,zz500,300073
2024-12-31,zz500,300114
2024-12-31,zz500,300118
2024-12-31,zz500,300136
2024-12-31,zz500,300140
2024-12-31,zz500,300142
2024-12-31,zz500,300144
2024-12-31,zz500,300146
2024-12-31,zz500,300207
2024-12-31,zz500,300212
2024-12-31,zz500,300223
2024-12-31,zz500,300251
2024-12-31,zz500,300285
2024-12-31,zz500,300339
2024-12-31,zz500,300373
2024-12-31,zz500,300383
2024-12-31,zz500,300390
2024-12-31,zz500,300395
2024-12-31,zz500,300474
2024-12-31,zz500,300476
2024-12-31,zz500,300487
2024-12-31,zz500,300496
2024-12-31,zz500,300529
2024-12-31,zz500,300558
2024-12-31,zz500,300567
2024-12-31,zz500,300573
2024-12-31,zz500,300595
2024-12-31,zz500,300601
2024-12-31,zz500,300604
2024-12-31,zz500,300676
2024-12-31,zz500,300677
2024-12-31,zz500,300699
2024-12-31,zz500,300724
2024-12-31,zz500,300748
2024-12-31,zz500,300751
2024-12-31,zz500,300763
2024-12-31,zz500,300765
2024-12-31,zz500,300803
2024-12-31,zz500,300866
2024-12-31,zz500,300888
2024-12-31,zz500,300919
2024-12-31,zz500,300957
2024-12-31,zz500,301165
2024-12-31,zz500,301236
2024-12-31,zz500,301267
2024-12-31,zz500,301301
2024-12-31,zz500,301308
2024-12-31,zz500,301358
2024-12-31,zz500,301498
2025-06-30,hs300,600000
2025-06-30,hs300,600009
2025-06-30,hs300,600010
2025-06-30,hs300,600011
2025-06-30,hs300,600015
2025-06-30,hs300,600016
2025-06-30,hs300,600018
2025-06-30,hs300,600019
2025-06-30,hs300,600023
2025-06-30,hs300,600025
2025-06-30,hs300,600026
2025-06-30,hs300,600027
2025-06-30,hs300,600028
2025-06-30,hs300,600029
2025-06-30,hs300,600030
2025-06-30,hs300,600031
2025-06-30,hs300,600036
2025-06-30,hs300,600039
2025-06-30,hs300,600048
2025-06-30,hs300,600050
2025-06-30,hs300,600061
2025-06-30,hs300,600066
2025-06-30,hs300,600085
2025-06-30,hs300,600089
2025-06-30,hs300,600104
2025-06-30,hs300,600111
2025-06-30,hs300,600115
2025-06-30,hs300,600150
2025-06-30,hs300,600160
2025-06-30,hs300,600161
2025-06-30,hs300,600176
2025-06-30,hs300,600183
2025-06-30,hs300,600188
2025-06-30,hs300,600196
2025-06-30,hs300,600219
2025-06-30,hs300,600233
2025-06-30,hs300,600276
2025-06-30,hs300,600309
2025-06-30,hs300,600332
2025-06-30,hs300,600346
2025-06-30,hs300,600362
2025-06-30,hs300,600372
2025-06-30,hs300,600377
2025-06-30,hs300,600406
2025-06-30,hs300,600415
2025-06-30,hs300,600426
2025-06-30,hs300,600436
2025-06-30,hs300,600438
2025-06-30,hs300,600460
2025-06-30,hs300,600482
2025-06-30,hs300,600489
2025-06-30,hs300,600515
2025-06-30,hs300,600519
2025-06-30,hs300,600547
2025-06-30,hs300,600570
2025-06-30,hs300,600584
2025-06-30,hs300,600585
2025-06-30,hs300,600588
2025-06-30,hs300,600600
2025-06-30,hs300,600660
2025-06-30,hs300,600674
2025-06-30,hs300,600690
2025-06-30,hs300,600741
2025-06-30,hs300,600760
2025-06-30,hs300,600795
2025-06-30,hs300,600803
2025-06-30,hs300,600809
2025-06-30,hs300,600845
2025-06-30,hs300,600875
2025-06-30,hs300,600886
2025-06-30,hs300,600887
2025-06-30,hs300,600893
2025-06-30,hs300,600900
2025-06-30,hs300,600905
2025-06-30,hs300,600918
2025-06-30,hs300,600919
2025-06-30,hs300,600926
2025-06-30,hs300,600938
2025-06-30,hs300,600941
2025-06-30,hs300,600958
2025-06-30,hs300,600989
2025-06-30,hs300,600999
2025-06-30,hs300,601006
2025-06-30,hs300,601009
2025-06-30,hs300,601012
2025-06-30,hs300,601021
2025-06-30,hs300,601058
2025-06-30,hs300,601059
2025-06-30,hs300,601066
2025-06-30,hs300,601077
2025-06-30,hs300,601088
2025-06-30,hs300,601100
2025-06-30,hs300,601111
2025-06-30,hs300,601117
2025-06-30,hs300,601127
2025-06-30,hs300,601136
2025-06-30,hs300,601138
2025-06-30,hs300,601166
2025-06-30,hs300,601169
2025-06-30,hs300,601186
2025-06-30,hs300,601211
2025-06-30,hs300,601225
2025-06-30,hs300,601229
2025-06-30,hs300,601236
2025-06-30,hs300,601238
2025-06-30,hs300,601288
2025-06-30,hs300,601318
2025-06-30,hs300,601319
2025-06-30,hs300,601328
2025-06-30,hs300,601336
2025-06-30,hs300,601360
2025-06-30,hs300,601377
2025-06-30,hs300,601390
2025-06-30,hs300,601398
2025-06-30,hs300,601600
2025-06-30,hs300,601601
2025-06-30,hs300,601607
2025-06-30,hs300,601618
2025-06-30,hs300,601628
2025-06-30,hs300,601633
2025-06-30,hs300,601658
2025-06-30,hs300,601668
2025-06-30,hs300,601669
2025-06-30,hs300,601688
2025-06-30,hs300,601689
2025-06-30,hs300,601698
2025-06-30,hs300,601699
2025-06-30,hs300,601728
2025-06-30,hs300,601766
2025-06-30,hs300,601788
2025-06-30,hs300,601799
2025-06-30,hs300,601800
2025-06-30,hs300,601808
2025-06-30,hs300,601816
2025-06-30,hs300,601818
2025-06-30,hs300,601825
2025-06-30,hs300,601838
2025-06-30,hs300,601857
2025-06-30,hs300,601865
2025-06-30,hs300,601868
2025-06-30,hs300,601872
2025-06-30,hs300,601877
2025-06-30,hs300,601878
2025-06-30,hs300,601881
2025-06-30,hs300,601888
2025-06-30,hs300,601898
2025-06-30,hs300,601899
2025-06-30,hs300,601901
2025-06-30,hs300,601916
2025-06-30,hs300,601919
2025-06-30,hs300,601939
2025-06-30,hs300,601985
2025-06-30,hs300,601988
2025-06-30,hs300,601989
2025-06-30,hs300,601995
2025-06-30,hs300,601998
2025-06-30,hs300,603019
2025-06-30,hs300,603195
2025-06-30,hs300,603259
2025-06-30,hs300,603260
2025-06-30,hs300,603288
2025-06-30,hs300,603296
2025-06-30,hs300,603369
2025-06-30,hs300,603392
2025-06-30,hs300,603501
2025-06-30,hs300,603799
2025-06-30,hs300,603806
2025-06-30,hs300,603833
2025-06-30,hs300,603986
2025-06-30,hs300,603993
2025-06-30,hs300,605117
2025-06-30,hs300,605499
2025-06-30,hs300,688008
2025-06-30,hs300,688009
2025-06-30,hs300,688012
2025-06-30,hs300,688036
2025-06-30,hs300,688041
2025-06-30,hs300,688047
2025-06-30,hs300,688082
2025-06-30,hs300,688111
2025-06-30,hs300,688126
2025-06-30,hs300,688169
2025-06-30,hs300,688187
2025-06-30,hs300,688223
2025-06-30,hs300,688256
2025-06-30,hs300,688271
2025-06-30,hs300,688303
2025-06-30,hs300,688396
2025-06-30,hs300,688472
2025-06-30,hs300,688506
2025-06-30,hs300,688599
2025-06-30,hs300,688981
2025-06-30,hs300,000001
2025-06-30,hs300,000002
2025-06-30,hs300,000063
2025-06-30,hs300,000100
2025-06-30,hs300,000157
2025-06-30,hs300,000166
2025-06-30,hs300,000301
2025-06-30,hs300,000333
2025-06-30,hs300,000338
2025-06-30,hs300,000408
2025-06-30,hs300,000425
2025-06-30,hs300,000538
2025-06-30,hs300,000568
2025-06-30,hs300,000596
2025-06-30,hs300,000617
2025-06-30,hs300,000625
2025-06-30,hs300,000630
2025-06-30,hs300,000651
2025-06-30,hs300,000661
2025-06-30,hs300,000708
2025-06-30,hs300,000725
2025-06-30,hs300,000768
2025-06-30,hs300,000776
2025-06-30,hs300,000786
2025-06-30,hs300,000792
2025-06-30,hs300,000800
2025-06-30,hs300,000807
2025-06-30,hs300,000858
2025-06-30,hs300,000876
2025-06-30,hs300,000895
2025-06-30,hs300,000938
2025-06-30,hs300,000963
2025-06-30,hs300,000975
2025-06-30,hs300,000977
2025-06-30,hs300,000983
2025-06-30,hs300,000999
2025-06-30,hs300,001289
2025-06-30,hs300,001391
2025-06-30,hs300,001965
2025-06-30,hs300,001979
2025-06-30,hs300,002001
2025-06-30,hs300,002027
2025-06-30,hs300,002028
2025-06-30,hs300,002049
2025-06-30,hs300,002050
2025-06-30,hs300,002074
2025-06-30,hs300,002129
2025-06-30,hs300,002142
2025-06-30,hs300,002179
2025-06-30,hs300,002180
2025-06-30,hs300,002230
2025-06-30,hs300,002236
2025-06-30,hs300,002241
2025-06-30,hs300,002252
2025-06-30,hs300,002304
2025-06-30,hs300,002311
2025-06-30,hs300,002352
2025-06-30,hs300,002371
2025-06-30,hs300,002415
2025-06-30,hs300,002422
2025-06-30,hs300,002459
2025-06-30,hs300,002460
2025-06-30,hs300,002463
2025-06-30,hs300,002466
2025-06-30,hs300,002475
2025-06-30,hs300,002493
2025-06-30,hs300,002594
2025-06-30,hs300,002600
2025-06-30,hs300,002601
2025-06-30,hs300,002648
2025-06-30,hs300,002709
2025-06-30,hs300,002714
2025-06-30,hs300,002736
2025-06-30,hs300,002916
2025-06-30,hs300,002920
2025-06-30,hs300,002938
2025-06-30,hs300,003816
2025-06-30,hs300,300014
2025-06-30,hs300,300015
2025-06-30,hs300,300033
2025-06-30,hs300,300059
2025-06-30,hs300,300122
2025-06-30,hs300,300124
2025-06-30,hs300,300274
2025-06-30,hs300,300308
2025-06-30,hs300,300316
2025-06-30,hs300,300347
2025-06-30,hs300,300394
2025-06-30,hs300,300408
2025-06-30,hs300,300413
2025-06-30,hs300,300418
2025-06-30,hs300,300433
2025-06-30,hs300,300442
2025-06-30,hs300,300498
2025-06-30,hs300,300502
2025-06-30,hs300,300628
2025-06-30,hs300,300661
2025-06-30,hs300,300750
2025-06-30,hs300,300759
2025-06-30,hs300,300760
2025-06-30,hs300,300782
2025-06-30,hs300,300832
2025-06-30,hs300,300896
2025-06-30,hs300,300979
2025-06-30,hs300,300999
2025-06-30,hs300,301236
2025-06-30,hs300,301269
2025-06-30,hs300,302132
2025-06-30,zz500,600004
2025-06-30,zz500,600007
2025-06-30,zz500,600008
2025-06-30,zz500,600021
2025-06-30,zz500,600032
2025-06-30,zz500,600038
2025-06-30,zz500,600056
2025-06-30,zz500,600060
2025-06-30,zz500,600062
2025-06-30,zz500,600079
2025-06-30,zz500,600095
2025-06-30,zz500,600096
2025-06-30,zz500,600098
2025-06-30,zz500,600109
2025-06-30,zz500,600118
2025-06-30,zz500,600126
2025-06-30,zz500,600131
2025-06-30,zz500,600132
2025-06-30,zz500,600141
2025-06-30,zz500,600143
2025-06-30,zz500,600153
2025-06-30,zz500,600155
2025-06-30,zz500,600157
2025-06-30,zz500,600166
2025-06-30,zz500,600170
2025-06-30,zz500,600171
2025-06-30,zz500,600177
2025-06-30,zz500,600208
2025-06-30,zz500,600258
2025-06-30,zz500,600271
2025-06-30,zz500,600282
2025-06-30,zz500,600295
2025-06-30,zz500,600298
2025-06-30,zz500,600299
2025-06-30,zz500,600312
2025-06-30,zz500,600316
2025-06-30,zz500,600325
2025-06-30,zz500,600329
2025-06-30,zz500,600339
2025-06-30,zz500,600348
2025-06-30,zz500,600352
2025-06-30,zz500,600361
2025-06-30,zz500,600363
2025-06-30,zz500,600369
2025-06-30,zz500,600373
2025-06-30,zz500,600378
2025-06-30,zz500,600380
2025-06-30,zz500,600390
2025-06-30,zz500,600392
2025-06-30,zz500,600398
2025-06-30,zz500,600435
2025-06-30,zz500,600483
2025-06-30,zz500,600486
2025-06-30,zz500,600487
2025-06-30,zz500,600497
2025-06-30,zz500,600498
2025-06-30,zz500,600499
2025-06-30,zz500,600511
2025-06-30,zz500,600516
2025-06-30,zz500,600517
2025-06-30,zz500,600521
2025-06-30,zz500,600528
2025-06-30,zz500,600529
2025-06-30,zz500,600535
2025-06-30,zz500,600536
2025-06-30,zz500,600546
2025-06-30,zz500,600549
2025-06-30,zz500,600562
2025-06-30,zz500,600563
2025-06-30,zz500,600566
2025-06-30,zz500,600578
2025-06-30,zz500,600580
2025-06-30,zz500,600582
2025-06-30,zz500,600583
2025-06-30,zz500,600598
2025-06-30,zz500,600606
2025-06-30,zz500,600612
2025-06-30,zz500,600637
2025-06-30,zz500,600655
2025-06-30,zz500,600663
2025-06-30,zz500,600673
2025-06-30,zz500,600685
2025-06-30,zz500,600688
2025-06-30,zz500,600699
2025-06-30,zz500,600704
2025-06-30,zz500,600707
2025-06-30,zz500,600720
2025-06-30,zz500,600737
2025-06-30,zz500,600739
2025-06-30,zz500,600754
2025-06-30,zz500,600763
2025-06-30,zz500,600764
2025-06-30,zz500,600765
2025-06-30,zz500,600801
2025-06-30,zz500,600808
2025-06-30,zz500,600816
2025-06-30,zz500,600820
2025-06-30,zz500,600839
2025-06-30,zz500,600848
2025-06-30,zz500,600859
2025-06-30,zz500,600862
2025-06-30,zz500,600863
2025-06-30,zz500,600867
2025-06-30,zz500,600871
2025-06-30,zz500,600872
2025-06-30,zz500,600873
2025-06-30,zz500,600879
2025-06-30,zz500,600884
2025-06-30,zz500,600885
2025-06-30,zz500,600895
2025-06-30,zz500,600901
2025-06-30,zz500,600906
2025-06-30,zz500,600909
2025-06-30,zz500,600925
2025-06-30,zz500,600927
2025-06-30,zz500,600928
2025-06-30,zz500,600956
2025-06-30,zz500,600959
2025-06-30,zz500,600968
2025-06-30,zz500,600970
2025-06-30,zz500,600977
2025-06-30,zz500,600985
2025-06-30,zz500,600988
2025-06-30,zz500,600995
2025-06-30,zz500,600998
2025-06-30,zz500,601000
2025-06-30,zz500,601001
2025-06-30,zz500,601016
2025-06-30,zz500,601019
2025-06-30,zz500,601061
2025-06-30,zz500,601098
2025-06-30,zz500,601099
2025-06-30,zz500,601106
2025-06-30,zz500,601108
2025-06-30,zz500,601118
2025-06-30,zz500,601128
2025-06-30,zz500,601139
2025-06-30,zz500,601155
2025-06-30,zz500,601156
2025-06-30,zz500,601158
2025-06-30,zz500,601162
2025-06-30,zz500,601168
2025-06-30,zz500,601179
2025-06-30,zz500,601198
2025-06-30,zz500,601212
2025-06-30,zz500,601216
2025-06-30,zz500,601228
2025-06-30,zz500,601231
2025-06-30,zz500,601233
2025-06-30,zz500,601333
2025-06-30,zz500,601399
2025-06-30,zz500,601456
2025-06-30,zz500,601555
2025-06-30,zz500,601568
2025-06-30,zz500,601577
2025-06-30,zz500,601598
2025-06-30,zz500,601608
2025-06-30,zz500,601611
2025-06-30,zz500,601615
2025-06-30,zz500,601636
2025-06-30,zz500,601665
2025-06-30,zz500,601666
2025-06-30,zz500,601696
2025-06-30,zz500,601717
2025-06-30,zz500,601858
2025-06-30,zz500,601866
2025-06-30,zz500,601880
2025-06-30,zz500,601918
2025-06-30,zz500,601921
2025-06-30,zz500,601928
2025-06-30,zz500,601933
2025-06-30,zz500,601958
2025-06-30,zz500,601965
2025-06-30,zz500,601966
2025-06-30,zz500,601990
2025-06-30,zz500,601991
2025-06-30,zz500,601997
2025-06-30,zz500,603000
2025-06-30,zz500,603077
2025-06-30,zz500,603087
2025-06-30,zz500,603129
2025-06-30,zz500,603156
2025-06-30,zz500,603160
2025-06-30,zz500,603179
2025-06-30,zz500,603225
2025-06-30,zz500,603228
2025-06-30,zz500,603233
2025-06-30,zz500,603290
2025-06-30,zz500,603298
2025-06-30,zz500,603338
2025-06-30,zz500,603341
2025-06-30,zz500,603345
2025-06-30,zz500,603379
2025-06-30,zz500,603486
2025-06-30,zz500,603529
2025-06-30,zz500,603556
2025-06-30,zz500,603565
2025-06-30,zz500,603568
2025-06-30,zz500,603589
2025-06-30,zz500,603596
2025-06-30,zz500,603605
2025-06-30,zz500,603606
2025-06-30,zz500,603650
2025-06-30,zz500,603658
2025-06-30,zz500,603659
2025-06-30,zz500,603688
2025-06-30,zz500,603707
2025-06-30,zz500,603728
2025-06-30,zz500,603737
2025-06-30,zz500,603786
2025-06-30,zz500,603816
2025-06-30,zz500,603826
2025-06-30,zz500,603858
2025-06-30,zz500,603868
2025-06-30,zz500,603885
2025-06-30,zz500,603893
2025-06-30,zz500,603899
2025-06-30,zz500,603927
2025-06-30,zz500,603939
2025-06-30,zz500,603979
2025-06-30,zz500,605358
2025-06-30,zz500,605589
2025-06-30,zz500,688002
2025-06-30,zz500,688017
2025-06-30,zz500,688027
2025-06-30,zz500,688032
2025-06-30,zz500,688052
2025-06-30,zz500,688065
2025-06-30,zz500,688072
2025-06-30,zz500,688099
2025-06-30,zz500,688100
2025-06-30,zz500,688114
2025-06-30,zz500,688120
2025-06-30,zz500,688122
2025-06-30,zz500,688153
2025-06-30,zz500,688172
2025-06-30,zz500,688180
2025-06-30,zz500,688183
2025-06-30,zz500,688188
2025-06-30,zz500,688213
2025-06-30,zz500,688220
2025-06-30,zz500,688234
2025-06-30,zz500,688235
2025-06-30,zz500,688248
2025-06-30,zz500,688249
2025-06-30,zz500,688278
2025-06-30,zz500,688281
2025-06-30,zz500,688295
2025-06-30,zz500,688297
2025-06-30,zz500,688301
2025-06-30,zz500,688318
2025-06-30,zz500,688349
2025-06-30,zz500,688361
2025-06-30,zz500,688363
2025-06-30,zz500,688375
2025-06-30,zz500,688385
2025-06-30,zz500,688387
2025-06-30,zz500,688425
2025-06-30,zz500,688469
2025-06-30,zz500,688475
2025-06-30,zz500,688520
2025-06-30,zz500,688521
2025-06-30,zz500,688525
2025-06-30,zz500,688538
2025-06-30,zz500,688561
2025-06-30,zz500,688563
2025-06-30,zz500,688568
2025-06-30,zz500,688578
2025-06-30,zz500,688582
2025-06-30,zz500,688608
2025-06-30,zz500,688617
2025-06-30,zz500,688676
2025-06-30,zz500,688702
2025-06-30,zz500,688728
2025-06-30,zz500,688772
2025-06-30,zz500,688777
2025-06-30,zz500,688778
2025-06-30,zz500,688819
2025-06-30,zz500,689009
2025-06-30,zz500,000009
2025-06-30,zz500,000021
2025-06-30,zz500,000027
2025-06-30,zz500,000032
2025-06-30,zz500,000034
2025-06-30,zz500,000039
2025-06-30,zz500,000050
2025-06-30,zz500,000060
2025-06-30,zz500,000062
2025-06-30,zz500,000066
2025-06-30,zz500,000155
2025-06-30,zz500,000400
2025-06-30,zz500,000403
2025-06-30,zz500,000415
2025-06-30,zz500,000423
2025-06-30,zz500,000426
2025-06-30,zz500,000429
2025-06-30,zz500,000513
2025-06-30,zz500,000519
2025-06-30,zz500,000528
2025-06-30,zz500,000537
2025-06-30,zz500,000539
2025-06-30,zz500,000543
2025-06-30,zz500,000559
2025-06-30,zz500,000563
2025-06-30,zz500,000582
2025-06-30,zz500,000591
2025-06-30,zz500,000598
2025-06-30,zz500,000623
2025-06-30,zz500,000629
2025-06-30,zz500,000636
2025-06-30,zz500,000683
2025-06-30,zz500,000703
2025-06-30,zz500,000709
2025-06-30,zz500,000723
2025-06-30,zz500,000728
2025-06-30,zz500,000729
2025-06-30,zz500,000733
2025-06-30,zz500,000738
2025-06-30,zz500,000739
2025-06-30,zz500,000750
2025-06-30,zz500,000783
2025-06-30,zz500,000785
2025-06-30,zz500,000825
2025-06-30,zz500,000830
2025-06-30,zz500,000831
2025-06-30,zz500,000878
2025-06-30,zz500,000883
2025-06-30,zz500,000887
2025-06-30,zz500,000893
2025-06-30,zz500,000898
2025-06-30,zz500,000921
2025-06-30,zz500,000932
2025-06-30,zz500,000933
2025-06-30,zz500,000937
2025-06-30,zz500,000951
2025-06-30,zz500,000958
2025-06-30,zz500,000959
2025-06-30,zz500,000960
2025-06-30,zz500,000967
2025-06-30,zz500,000987
2025-06-30,zz500,000988
2025-06-30,zz500,000997
2025-06-30,zz500,001213
2025-06-30,zz500,001286
2025-06-30,zz500,001389
2025-06-30,zz500,001696
2025-06-30,zz500,002007
2025-06-30,zz500,002008
2025-06-30,zz500,002025
2025-06-30,zz500,002044
2025-06-30,zz500,002056
2025-06-30,zz500,002064
2025-06-30,zz500,002065
2025-06-30,zz500,002078
2025-06-30,zz500,002080
2025-06-30,zz500,002085
2025-06-30,zz500,002120
2025-06-30,zz500,002130
2025-06-30,zz500,002138
2025-06-30,zz500,002152
2025-06-30,zz500,002153
2025-06-30,zz500,002155
2025-06-30,zz500,002156
2025-06-30,zz500,002185
2025-06-30,zz500,002195
2025-06-30,zz500,002202
2025-06-30,zz500,002203
2025-06-30,zz500,002223
2025-06-30,zz500,002244
2025-06-30,zz500,002261
2025-06-30,zz500,002262
2025-06-30,zz500,002266
2025-06-30,zz500,002273
2025-06-30,zz500,002281
2025-06-30,zz500,002294
2025-06-30,zz500,002299
2025-06-30,zz500,002312
2025-06-30,zz500,002318
2025-06-30,zz500,002340
2025-06-30,zz500,002353
2025-06-30,zz500,002372
2025-06-30,zz500,002385
2025-06-30,zz500,002409
2025-06-30,zz500,002410
2025-06-30,zz500,002414
2025-06-30,zz500,002423
2025-06-30,zz500,002429
2025-06-30,zz500,002430
2025-06-30,zz500,002432
2025-06-30,zz500,002436
2025-06-30,zz500,002439
2025-06-30,zz500,002444
2025-06-30,zz500,002461
2025-06-30,zz500,002465
2025-06-30,zz500,002472
2025-06-30,zz500,002500
2025-06-30,zz500,002507
2025-06-30,zz500,002508
2025-06-30,zz500,002517
2025-06-30,zz500,002532
2025-06-30,zz500,002558
2025-06-30,zz500,002563
2025-06-30,zz500,002568
2025-06-30,zz500,002572
2025-06-30,zz500,002595
2025-06-30,zz500,002603
2025-06-30,zz500,002607
2025-06-30,zz500,002608
2025-06-30,zz500,002624
2025-06-30,zz500,002653
2025-06-30,zz500,002670
2025-06-30,zz500,002673
2025-06-30,zz500,002683
2025-06-30,zz500,002738
2025-06-30,zz500,002739
2025-06-30,zz500,002756
2025-06-30,zz500,002773
2025-06-30,zz500,002797
2025-06-30,zz500,002821
2025-06-30,zz500,002831
2025-06-30,zz500,002837
2025-06-30,zz500,002841
2025-06-30,zz500,002850
2025-06-30,zz500,002851
2025-06-30,zz500,002926
2025-06-30,zz500,002939
2025-06-30,zz500,002945
2025-06-30,zz500,002958
2025-06-30,zz500,002966
2025-06-30,zz500,002984
2025-06-30,zz500,003022
2025-06-30,zz500,003031
2025-06-30,zz500,003035
2025-06-30,zz500,300001
2025-06-30,zz500,300002
2025-06-30,zz500,300003
2025-06-30,zz500,300012
2025-06-30,zz500,300017
2025-06-30,zz500,300024
2025-06-30,zz500,300037
2025-06-30,zz500,300054
2025-06-30,zz500,300058
2025-06-30,zz500,300070
2025-06-30,zz500,300073
2025-06-30,zz500,300115
2025-06-30,zz500,300136
2025-06-30,zz500,300140
2025-06-30,zz500,300142
2025-06-30,zz500,300144
2025-06-30,zz500,300146
2025-06-30,zz500,300207
2025-06-30,zz500,300212
2025-06-30,zz500,300223
2025-06-30,zz500,300251
2025-06-30,zz500,300285
2025-06-30,zz500,300339
2025-06-30,zz500,300346
2025-06-30,zz500,300373
2025-06-30,zz500,300383
2025-06-30,zz500,300390
2025-06-30,zz500,300395
2025-06-30,zz500,300450
2025-06-30,zz500,300454
2025-06-30,zz500,300458
2025-06-30,zz500,300474
2025-06-30,zz500,300476
2025-06-30,zz500,300487
2025-06-30,zz500,300496
2025-06-30,zz500,300529
2025-06-30,zz500,300558
2025-06-30,zz500,300567
2025-06-30,zz500,300573
2025-06-30,zz500,300595
2025-06-30,zz500,300601
2025-06-30,zz500,300604
2025-06-30,zz500,300623
2025-06-30,zz500,300627
2025-06-30,zz500,300676
2025-06-30,zz500,300677
2025-06-30,zz500,300679
2025-06-30,zz500,300699
2025-06-30,zz500,300724
2025-06-30,zz500,300735
2025-06-30,zz500,300748
2025-06-30,zz500,300751
2025-06-30,zz500,300757
2025-06-30,zz500,300763
2025-06-30,zz500,300765
2025-06-30,zz500,300803
2025-06-30,zz500,300857
2025-06-30,zz500,300888
